,Name,Fitting Windows Score_x,Trace Support Score_x,Aggregated Score_x,index,Fitting Windows Score_y,Trace Support Score_y,Aggregated Score_y
118,BPI_Challenge_2012_res10939.0fb4547d-d93a-4c11-a58f-93ab4cf46dd0.pnml,0.00028619127116622943,0.0204081632653061,0.6047779576047053,3925,0.00028619127116622943,0.0204081632653061,0.6047779576047053
119,BPI_Challenge_2012_res10939.0d60449e-5b22-402f-bbc7-4aa48d91634f.pnml,0.00014309563558311471,0.0204081632653061,0.6044297951288833,3928,0.00014309563558311471,0.0204081632653061,0.6044297951288833
120,BPI_Challenge_2012_res10939.7c8ccb17-7633-4940-b4b8-1040b6a0bd16.pnml,0.00038158836155497257,0.0204081632653061,0.5883433992552534,3940,0.00038158836155497257,0.0204081632653061,0.5883433992552534
121,BPI_Challenge_2012_res10939.d1abb492-0e28-4ea8-8fc2-ea3dd6b2a5a0.pnml,0.0005723825423324589,0.0204081632653061,0.5832520603341271,3973,0.0005723825423324589,0.0204081632653061,0.5832520603341271
122,BPI_Challenge_2012_res10939.47c75646-ed92-4069-88be-9af5b05c6b3e.pnml,0.0006534700691628905,0.0204081632653061,0.5771001460545533,4034,0.0006534700691628905,0.0204081632653061,0.5771001460545533
123,BPI_Challenge_2012_res10939.5d5694a7-45dc-4dd0-8083-9f07a0be2bd1.pnml,0.0028619127116622,0.0816326530612244,0.5699564467953525,4110,0.0028619127116622,0.0816326530612244,0.5699564467953525
124,BPI_Challenge_2012_res10939.c62cc81c-b804-4368-85de-2c618f5bb61b.pnml,0.0005723825423324589,0.0204081632653061,0.5679742825563494,4117,0.0005723825423324589,0.0204081632653061,0.5679742825563494
125,BPI_Challenge_2012_res10939.f4d0aa6e-25e7-4e48-86f9-b18cba20d87c.pnml,0.0022895301693298,0.0816326530612244,0.5578971302253976,4164,0.0022895301693298,0.0816326530612244,0.5578971302253976
126,BPI_Challenge_2012_res10939.d7c16ac5-1f88-4471-aaba-f1355111b186.pnml,0.0022895301693298,0.0816326530612244,0.5578971302253976,4165,0.0022895301693298,0.0816326530612244,0.5578971302253976
127,BPI_Challenge_2012_res10939.aeb0b16c-592c-4354-9f13-c9b8107238c4.pnml,0.0004292869067493441,0.0204081632653061,0.5551261200805273,4180,0.0004292869067493441,0.0204081632653061,0.5551261200805273
128,BPI_Challenge_2012_res10939.021eceb4-814c-4905-8aa1-600e6ef6654f.pnml,0.00028619127116622943,0.0204081632653061,0.5547779576047053,4184,0.00028619127116622943,0.0204081632653061,0.5547779576047053
