,Name,Fitting Windows Score_x,Trace Support Score_x,Aggregated Score_x,index,Fitting Windows Score_y,Trace Support Score_y,Aggregated Score_y
88,BPI_Challenge_2012_res10939.5cb96552-aa12-4f83-82cf-9deca4040147.pnml,0.0269337785197551,0.4693877551020408,0.6260761325806911,3833,0.0269337785197551,0.4693877551020408,0.6260761325806911
89,BPI_Challenge_2012_res10939.9d006468-3a8c-4941-956a-674e10a051cc.pnml,0.0009539709038874312,0.1020408163265306,0.6227292464374531,3845,0.0009539709038874312,0.1020408163265306,0.6227292464374531
90,BPI_Challenge_2012_res10939.d75313af-2c90-445a-a9e4-4c8a5f43e63d.pnml,0.0007154781779155735,0.1020408163265306,0.6221489756444163,3852,0.0007154781779155735,0.1020408163265306,0.6221489756444163
91,BPI_Challenge_2012_res10939.92b206c1-4386-48ba-8cab-aeea6af62402.pnml,0.0005723825423324589,0.0816326530612244,0.6177191805155331,3875,0.0005723825423324589,0.0816326530612244,0.6177191805155331
92,BPI_Challenge_2012_res10939.89d7900e-9f00-4a8e-91fa-211155f3fe72.pnml,0.0007631767231099451,0.0612244897959183,0.6141017644969013,3889,0.0007631767231099451,0.0612244897959183,0.6141017644969013
93,BPI_Challenge_2012_res10939.b9a76a3d-9347-40ed-81e5-2dce86df4bd8.pnml,0.0005723825423324589,0.0612244897959183,0.6136375478624718,3910,0.0005723825423324589,0.0612244897959183,0.6136375478624718
94,BPI_Challenge_2012_res10939.edd37399-59cb-4ef2-839e-9ab4ad34a3bc.pnml,0.0005723825423324589,0.0612244897959183,0.6136375478624718,3895,0.0005723825423324589,0.0612244897959183,0.6136375478624718
95,BPI_Challenge_2012_res10939.a360a8db-5d37-43e0-ad45-051ebf3daaa3.pnml,0.0004292869067493441,0.0612244897959183,0.6132893853866499,3917,0.0004292869067493441,0.0612244897959183,0.6132893853866499
96,BPI_Challenge_2012_res10939.9bc3b8af-5b8f-4ffb-b802-92baeb0906a0.pnml,0.0004292869067493441,0.0204081632653061,0.6051261200805274,3922,0.0004292869067493441,0.0204081632653061,0.6051261200805274
97,BPI_Challenge_2012_res10939.1ba37ead-f5cb-4eeb-b3df-5f19c5893e7b.pnml,0.00028619127116622943,0.0204081632653061,0.6047779576047053,3926,0.00028619127116622943,0.0204081632653061,0.6047779576047053
98,BPI_Challenge_2012_res10939.0d60449e-5b22-402f-bbc7-4aa48d91634f.pnml,0.00014309563558311471,0.0204081632653061,0.6044297951288833,3928,0.00014309563558311471,0.0204081632653061,0.6044297951288833
99,BPI_Challenge_2012_res10939.aa647eb4-33b2-4f4b-bb44-723b6c2ff91f.pnml,0.0027188170760791,0.1632653061224489,0.5892681482651086,3939,0.0027188170760791,0.1632653061224489,0.5892681482651086
100,BPI_Challenge_2012_res10939.faed1a3f-f180-47c9-9cf0-66b278f2aea8.pnml,0.0030050083472454,0.1020408163265306,0.5819484309789622,4002,0.0030050083472454,0.1020408163265306,0.5819484309789622
101,BPI_Challenge_2012_res10939.0fd04fed-0355-4f7b-aee7-b1594efc307d.pnml,0.00038158836155497257,0.0204081632653061,0.5800100659219201,4003,0.00038158836155497257,0.0204081632653061,0.5800100659219201
102,BPI_Challenge_2012_res10939.5644e900-385c-4517-bcaa-1203d45c7bb7.pnml,0.0007631767231099451,0.0816326530612244,0.5781833971499625,4023,0.0007631767231099451,0.0816326530612244,0.5781833971499625
103,BPI_Challenge_2012_res10939.b10e3296-f909-49b0-adcd-0f2169a5bd70.pnml,0.0011447650846649,0.1224489795918367,0.5772750957249437,4031,0.0011447650846649,0.1224489795918367,0.5772750957249437
104,BPI_Challenge_2012_res10939.e10c295c-0985-4987-a4ae-cd43f738990e.pnml,0.0007631767231099451,0.0612244897959183,0.5741017644969013,4035,0.0007631767231099451,0.0612244897959183,0.5741017644969013
105,BPI_Challenge_2012_res10939.a544071d-2068-4226-b191-164189538158.pnml,0.0007154781779155735,0.1020408163265306,0.5721489756444164,4101,0.0007154781779155735,0.1020408163265306,0.5721489756444164
106,BPI_Challenge_2012_res10939.5f8b583c-85b1-4f16-82f4-bff3049823ae.pnml,0.0007154781779155735,0.1020408163265306,0.5721489756444164,4098,0.0007154781779155735,0.1020408163265306,0.5721489756444164
107,BPI_Challenge_2012_res10939.b2972fef-f9c4-4186-bb94-284baffc9a36.pnml,0.0005103744335797759,0.0204081632653061,0.5719900788168266,4102,0.0005103744335797759,0.0204081632653061,0.5719900788168266
108,BPI_Challenge_2012_res10939.b7e34b17-e0da-48d4-a406-86b85f6e4952.pnml,0.00014309563558311471,0.0204081632653061,0.57109646179555,4108,0.00014309563558311471,0.0204081632653061,0.57109646179555
109,BPI_Challenge_2012_res10939.6eadb8ed-7f96-4549-8478-cbafcdb851e4.pnml,0.0020987359885523,0.1632653061224489,0.5710927775365465,4109,0.0020987359885523,0.1632653061224489,0.5710927775365465
110,BPI_Challenge_2012_res10939.6a41e73a-e734-4199-ad92-8868486920fb.pnml,0.00038158836155497257,0.0204081632653061,0.5675100659219201,4130,0.00038158836155497257,0.0204081632653061,0.5675100659219201
111,BPI_Challenge_2012_res10939.fbb06fdd-4751-406c-92e0-1a99b13e5f40.pnml,0.0004292869067493441,0.0612244897959183,0.5632893853866499,4151,0.0004292869067493441,0.0612244897959183,0.5632893853866499
112,BPI_Challenge_2012_res10939.d7c16ac5-1f88-4471-aaba-f1355111b186.pnml,0.0022895301693298,0.0816326530612244,0.5578971302253976,4165,0.0022895301693298,0.0816326530612244,0.5578971302253976
113,BPI_Challenge_2012_res10939.f4d0aa6e-25e7-4e48-86f9-b18cba20d87c.pnml,0.0022895301693298,0.0816326530612244,0.5578971302253976,4164,0.0022895301693298,0.0816326530612244,0.5578971302253976
114,BPI_Challenge_2012_res10939.ab5fbac7-5e09-46a6-9434-1ea71238690f.pnml,0.00028619127116622943,0.0204081632653061,0.5547779576047053,4185,0.00028619127116622943,0.0204081632653061,0.5547779576047053
115,BPI_Challenge_2012_res10939.5fd54ee7-70f0-4e55-b253-cc8e7c16633a.pnml,0.0005723825423324589,0.0204081632653061,0.5544938903994867,4189,0.0005723825423324589,0.0204081632653061,0.5544938903994867
